Id;family;genus;species;taxonomic.rank;taxon;LME;FAO;habitat;reference.habitat;feeding.mode;reference.feeding.mode;tl;level.tl;reference.tl;body.shape;fin.shape;AR;level.AR;reference.AR;offspring.size;level.offspring.size;reference.offspring.size;spawning.type;reference.spawning.type;age.maturity;level.age.maturity;reference.age.maturity;fecundity;level.fecundity;reference.fecundity;length.infinity;growth.coefficient;level.growth;reference.growth;length.max;level.length.max;reference.length.max;age.max;level.age.max;reference.age.max
5167;Soleidae;Pegusa;lascaris;S;Pegusa lascaris;22;27;demersal;FroesePauly2018, OBIS2018;benthivorous;FroesePauly2018;3.29;spe;FroesePauly2018;flat;rounded;0.94;spe;FroesePauly2018;1.35;spe;FroesePauly2018;non-guarder;FroesePauly2018;4;spe;FroesePauly2019;500000;spe;Pecuchet2017;27;0.41;spe-FAO;FroesePauly2018;35;spe-LME;FroesePauly2018;15;spe-LME;FroesePauly2018
5168;Soleidae;Pegusa;lascaris;S;Pegusa lascaris;24;27;demersal;FroesePauly2018, OBIS2018;benthivorous;FroesePauly2018;3.29;spe;FroesePauly2018;flat;rounded;0.94;spe;FroesePauly2018;1.35;spe;FroesePauly2018;non-guarder;FroesePauly2018;4;spe;FroesePauly2019;500000;spe;Pecuchet2017;27;0.41;spe-LME;FroesePauly2018;35;spe-LME;FroesePauly2018;15;spe-LME;FroesePauly2018
5169;Soleidae;Pegusa;lascaris;S;Pegusa lascaris;25;27;demersal;FroesePauly2018, OBIS2018;benthivorous;FroesePauly2018;3.29;spe;FroesePauly2018;flat;rounded;0.94;spe;FroesePauly2018;1.35;spe;FroesePauly2018;non-guarder;FroesePauly2018;4;spe;FroesePauly2019;500000;spe;Pecuchet2017;27;0.41;spe-FAO;FroesePauly2018;35;spe-FAO;FroesePauly2018;15;spe-FAO;FroesePauly2018
5170;Soleidae;Solea;senegalensis;S;Solea senegalensis;24;27;demersal;FroesePauly2018, OBIS2018;benthivorous;FroesePauly2018;3.25;spe;FroesePauly2018;flat;rounded;1.35;spe;FroesePauly2018;1.28;gen;FroesePauly2018;non-guarder;FroesePauly2018;2.9;gen-ocean;FroesePauly2019;500000;spe;Pecuchet2017;53;0.18;spe-ocean;FroesePauly2018;60;spe;FroesePauly2018;26.4;gen-FAO;FroesePauly2018
5171;Soleidae;Solea;senegalensis;S;Solea senegalensis;25;27;demersal;FroesePauly2018, OBIS2018;benthivorous;FroesePauly2018;3.25;spe;FroesePauly2018;flat;rounded;1.35;spe;FroesePauly2018;1.28;gen;FroesePauly2018;non-guarder;FroesePauly2018;2.9;gen-ocean;FroesePauly2019;500000;spe;Pecuchet2017;53;0.18;spe-ocean;FroesePauly2018;60;spe;FroesePauly2018;26.4;gen-FAO;FroesePauly2018
5172;Soleidae;Solea;solea;S;Solea solea;22;27;demersal;FroesePauly2018, OBIS2018;benthivorous;FroesePauly2018;3.21;spe;FroesePauly2018;flat;rounded;1.4;spe;FroesePauly2018;1.28;spe;FroesePauly2018;non-guarder;FroesePauly2018;2.9;spe-ocean;FroesePauly2019;300000;spe;Pecuchet2017;36;0.31;spe-LME;FroesePauly2018;60;spe-LME;FroesePauly2018;26.4;spe-LME;FroesePauly2018
5173;Soleidae;Solea;solea;S;Solea solea;23;27;demersal;FroesePauly2018, OBIS2018;benthivorous;FroesePauly2018;3.21;spe;FroesePauly2018;flat;rounded;1.4;spe;FroesePauly2018;1.28;spe;FroesePauly2018;non-guarder;FroesePauly2018;2.9;spe-ocean;FroesePauly2019;300000;spe;Pecuchet2017;37;0.31;spe-FAO;FroesePauly2018;60;spe-FAO;FroesePauly2018;26.4;spe-LME;FroesePauly2018
5174;Soleidae;Solea;solea;S;Solea solea;24;27;demersal;FroesePauly2018, OBIS2018;benthivorous;FroesePauly2018;3.21;spe;FroesePauly2018;flat;rounded;1.4;spe;FroesePauly2018;1.28;spe;FroesePauly2018;non-guarder;FroesePauly2018;2.9;spe-ocean;FroesePauly2019;300000;spe;Pecuchet2017;47;0.26;spe-LME;FroesePauly2018;60;spe-LME;FroesePauly2018;26.4;spe-LME;FroesePauly2018
5175;Soleidae;Solea;solea;S;Solea solea;25;27;demersal;FroesePauly2018, OBIS2018;benthivorous;FroesePauly2018;3.21;spe;FroesePauly2018;flat;rounded;1.4;spe;FroesePauly2018;1.28;spe;FroesePauly2018;non-guarder;FroesePauly2018;2.9;spe-ocean;FroesePauly2019;300000;spe;Pecuchet2017;55;0.47;spe-LME;FroesePauly2018;60;spe-FAO;FroesePauly2018;26.4;spe-FAO;FroesePauly2018
5176;Soleidae;Solea;solea;S;Solea solea;26;37;demersal;FroesePauly2018, OBIS2018;benthivorous;FroesePauly2018;3.21;spe;FroesePauly2018;flat;rounded;1.4;spe;FroesePauly2018;1.28;spe;FroesePauly2018;non-guarder;FroesePauly2018;2.9;spe-ocean;FroesePauly2019;300000;spe;Pecuchet2017;39;0.24;spe-FAO;FroesePauly2018;70;spe-LME;FroesePauly2018;26.4;spe;FroesePauly2018
5177;Somniosidae;Centroscymnus;coelolepis;S;Centroscymnus coelolepis;7;21;bathydemersal;FroesePauly2018, OBIS2018;generalist;FroesePauly2018;4.48;spe;FroesePauly2018;elongated;heterocercal;1.48;spe;FroesePauly2018;410;fam;FroesePauly2018;bearer;FroesePauly2018;12;gen;FroesePauly2019;21;spe-ocean;FroesePauly2018;85;0.11;gen;Irvine2006;88;spe-FAO;FroesePauly2018;54;gen;FroesePauly2018
5178;Somniosidae;Centroscymnus;coelolepis;S;Centroscymnus coelolepis;8;21;bathydemersal;FroesePauly2018, OBIS2018;generalist;FroesePauly2018;4.48;spe;FroesePauly2018;elongated;heterocercal;1.48;spe;FroesePauly2018;410;fam;FroesePauly2018;bearer;FroesePauly2018;12;gen;FroesePauly2019;21;spe-ocean;FroesePauly2018;85;0.11;gen;Irvine2006;88;spe-LME;FroesePauly2018;54;gen;FroesePauly2018
5179;Somniosidae;Centroscymnus;coelolepis;S;Centroscymnus coelolepis;23;27;bathydemersal;FroesePauly2018, OBIS2018;generalist;FroesePauly2018;4.48;spe;FroesePauly2018;elongated;heterocercal;1.48;spe;FroesePauly2018;410;fam;FroesePauly2018;bearer;FroesePauly2018;12;gen;FroesePauly2019;21;spe-ocean;FroesePauly2018;85;0.11;gen;Irvine2006;88;spe-ocean;FroesePauly2018;54;gen;FroesePauly2018
5180;Somniosidae;Centroscymnus;coelolepis;S;Centroscymnus coelolepis;24;27;bathydemersal;FroesePauly2018, OBIS2018;generalist;FroesePauly2018;4.48;spe;FroesePauly2018;elongated;heterocercal;1.48;spe;FroesePauly2018;410;fam;FroesePauly2018;bearer;FroesePauly2018;12;gen;FroesePauly2019;21;spe-ocean;FroesePauly2018;85;0.11;gen;Irvine2006;88;spe-ocean;FroesePauly2018;54;gen;FroesePauly2018
5181;Somniosidae;Centroscymnus;crepidater;S;Centroscymnus crepidater;24;27;bathydemersal;FroesePauly2018, OBIS2018;piscivorous;FroesePauly2018;4.16;spe;FroesePauly2018;elongated;heterocercal;1.27;spe;FroesePauly2018;410;fam;FroesePauly2018;bearer;FroesePauly2018;12;spe;FroesePauly2019;6;spe-ocean;FroesePauly2018;85;0.11;spe;Irvine2006;130;spe;FroesePauly2018;54;spe-FAO;FroesePauly2018
5182;Somniosidae;Scymnodon;ringens;S;Scymnodon ringens;24;27;bathypelagic;FroesePauly2018, OBIS2018;generalist;FroesePauly2018;4.22;family;FroesePauly2018;elongated;heterocercal;1.19;spe;FroesePauly2018;410;fam;FroesePauly2018;bearer;FroesePauly2018;79.3;fam;FroesePauly2019;16;fam-ocean;FroesePauly2018;317;0.06;fam;Irvine2006, FroesePauly2018;110;spe;FroesePauly2018;223;fam;FroesePauly2018
5183;Somniosidae;Scymnodon;ringens;S;Scymnodon ringens;25;27;bathypelagic;FroesePauly2018, OBIS2018;generalist;FroesePauly2018;4.22;family;FroesePauly2018;elongated;heterocercal;1.19;spe;FroesePauly2018;410;fam;FroesePauly2018;bearer;FroesePauly2018;79.3;fam;FroesePauly2019;16;fam-ocean;FroesePauly2018;317;0.06;fam;Irvine2006, FroesePauly2018;110;spe;FroesePauly2018;223;fam;FroesePauly2018
5184;Somniosidae;Somniosus;microcephalus;S;Somniosus microcephalus;18;21;benthopelagic;FroesePauly2018, OBIS2018;piscivorous;FroesePauly2018;4.22;spe;FroesePauly2018;elongated;heterocercal;2.07;spe;FroesePauly2018;400;spe;Pecuchet2017;bearer;FroesePauly2018;156;spe;FroesePauly2019;10;spe;Wiedmann2014;550;0.01;spe;FroesePauly2018;800;spe-FAO;FroesePauly2018;392;spe;FroesePauly2018
5185;Somniosidae;Somniosus;microcephalus;S;Somniosus microcephalus;19;27;benthopelagic;FroesePauly2018, OBIS2018;piscivorous;FroesePauly2018;4.22;spe;FroesePauly2018;elongated;heterocercal;2.07;spe;FroesePauly2018;400;spe;Pecuchet2017;bearer;FroesePauly2018;156;spe;FroesePauly2019;10;spe;Wiedmann2014;550;0.01;spe;FroesePauly2018;800;spe-ocean;FroesePauly2018;392;spe;FroesePauly2018
5186;Somniosidae;Somniosus;microcephalus;S;Somniosus microcephalus;20;27;benthopelagic;FroesePauly2018, OBIS2018;piscivorous;FroesePauly2018;4.22;spe;FroesePauly2018;elongated;heterocercal;2.07;spe;FroesePauly2018;550;spe;Wiedmann2014;bearer;FroesePauly2018;156;spe;FroesePauly2019;10;spe;Wiedmann2014;550;0.01;spe;FroesePauly2018;800;spe-ocean;FroesePauly2018;392;spe;FroesePauly2018
5187;Somniosidae;Somniosus;microcephalus;S;Somniosus microcephalus;21;27;benthopelagic;FroesePauly2018, OBIS2018;piscivorous;FroesePauly2018;4.22;spe;FroesePauly2018;elongated;heterocercal;2.07;spe;FroesePauly2018;400;spe;Pecuchet2017;bearer;FroesePauly2018;156;spe;FroesePauly2019;10;spe;Wiedmann2014;550;0.01;spe;FroesePauly2018;800;spe-ocean;FroesePauly2018;392;spe;FroesePauly2018
5188;Somniosidae;Somniosus;microcephalus;S;Somniosus microcephalus;59;27;benthopelagic;FroesePauly2018, OBIS2018;piscivorous;FroesePauly2018;4.22;spe;FroesePauly2018;elongated;heterocercal;2.07;spe;FroesePauly2018;400;spe;Pecuchet2017;bearer;FroesePauly2018;156;spe;FroesePauly2019;10;spe;Wiedmann2014;550;0.01;spe;FroesePauly2018;800;spe-ocean;FroesePauly2018;392;spe;FroesePauly2018
5189;Somniosidae;Somniosus;pacificus;S;Somniosus pacificus;1;61;benthopelagic;FroesePauly2018, OBIS2018;generalist;FroesePauly2018;4.36;spe;FroesePauly2018;elongated;heterocercal;3.09;spe;FroesePauly2018;420;spe;FroesePauly2018;bearer;FroesePauly2018;79.3;fam;FroesePauly2019;10;gen;Inferred from genus;550;0.01;gen;FroesePauly2018;760;spe-ocean;FroesePauly2018;223;fam;FroesePauly2018
5190;Somniosidae;Somniosus;pacificus;S;Somniosus pacificus;1;67;benthopelagic;FroesePauly2018, OBIS2018;generalist;FroesePauly2018;4.36;spe;FroesePauly2018;elongated;heterocercal;3.09;spe;FroesePauly2018;420;spe;FroesePauly2018;bearer;FroesePauly2018;79.3;fam;FroesePauly2019;10;gen;Inferred from genus;550;0.01;gen;FroesePauly2018;760;spe-ocean;FroesePauly2018;223;fam;FroesePauly2018
5191;Somniosidae;Somniosus;pacificus;S;Somniosus pacificus;2;67;benthopelagic;FroesePauly2018, OBIS2018;generalist;FroesePauly2018;4.36;spe;FroesePauly2018;elongated;heterocercal;3.09;spe;FroesePauly2018;420;spe;FroesePauly2018;bearer;FroesePauly2018;79.3;fam;FroesePauly2019;10;gen;Inferred from genus;550;0.01;gen;FroesePauly2018;760;spe-ocean;FroesePauly2018;223;fam;FroesePauly2018
5192;Somniosidae;Somniosus;pacificus;S;Somniosus pacificus;3;67;benthopelagic;FroesePauly2018, OBIS2018;generalist;FroesePauly2018;4.36;spe;FroesePauly2018;elongated;heterocercal;3.09;spe;FroesePauly2018;420;spe;FroesePauly2018;bearer;FroesePauly2018;79.3;fam;FroesePauly2019;10;gen;Inferred from genus;550;0.01;gen;FroesePauly2018;760;spe-ocean;FroesePauly2018;223;fam;FroesePauly2018
5193;Somniosidae;Somniosus;pacificus;S;Somniosus pacificus;3;77;benthopelagic;FroesePauly2018, OBIS2018;generalist;FroesePauly2018;4.36;spe;FroesePauly2018;elongated;heterocercal;3.09;spe;FroesePauly2018;420;spe;FroesePauly2018;bearer;FroesePauly2018;79.3;fam;FroesePauly2019;10;gen;Inferred from genus;550;0.01;gen;FroesePauly2018;760;spe-ocean;FroesePauly2018;223;fam;FroesePauly2018
5194;Somniosidae;Somniosus;pacificus;S;Somniosus pacificus;65;61;benthopelagic;FroesePauly2018, OBIS2018;generalist;FroesePauly2018;4.36;spe;FroesePauly2018;elongated;heterocercal;3.09;spe;FroesePauly2018;420;spe;FroesePauly2018;bearer;FroesePauly2018;79.3;fam;FroesePauly2019;10;gen;Inferred from genus;550;0.01;gen;FroesePauly2018;760;spe-ocean;FroesePauly2018;223;fam;FroesePauly2018
5195;Somniosidae;Somniosus;pacificus;S;Somniosus pacificus;65;67;benthopelagic;FroesePauly2018, OBIS2018;generalist;FroesePauly2018;4.36;spe;FroesePauly2018;elongated;heterocercal;3.09;spe;FroesePauly2018;420;spe;FroesePauly2018;bearer;FroesePauly2018;79.3;fam;FroesePauly2019;10;gen;Inferred from genus;550;0.01;gen;FroesePauly2018;760;spe-ocean;FroesePauly2018;223;fam;FroesePauly2018
5196;Somniosidae;Zameus;squamulosus;S;Zameus squamulosus;3;77;benthopelagic;FroesePauly2018, OBIS2018;generalist;FroesePauly2018;3.97;spe;FroesePauly2018;elongated;heterocercal;1.3;spe;FroesePauly2018;410;fam;FroesePauly2018;bearer;FroesePauly2018;79.3;fam;FroesePauly2019;16;fam-ocean;FroesePauly2018;317;0.06;fam;FroesePauly2018;84;spe-ocean;FroesePauly2018;223;fam;FroesePauly2018
5197;Sparidae;Archosargus;probatocephalus;S;Archosargus probatocephalus;5;31;reef-associated;FroesePauly2018, OBIS2018;benthivorous;FroesePauly2018;3.53;spe;FroesePauly2018;compressiform;forked;1.44;spe;FroesePauly2018;1.14;fam;FroesePauly2018;non-guarder;FroesePauly2018;0.4;gen-ocean;FroesePauly2019;408380;fam-LME;FroesePauly2018;50;0.38;spe-LME;FroesePauly2018;59;spe-LME;FroesePauly2018;23;spe;FroesePauly2018
5198;Sparidae;Archosargus;probatocephalus;S;Archosargus probatocephalus;6;21;reef-associated;FroesePauly2018, OBIS2018;benthivorous;FroesePauly2018;3.53;spe;FroesePauly2018;compressiform;forked;1.44;spe;FroesePauly2018;1.14;fam;FroesePauly2018;non-guarder;FroesePauly2018;0.4;gen-ocean;FroesePauly2019;408380;fam-LME;FroesePauly2018;50;0.38;spe-ocean;FroesePauly2018;59;spe-LME;FroesePauly2018;23;spe;FroesePauly2018
5199;Sparidae;Archosargus;probatocephalus;S;Archosargus probatocephalus;6;31;reef-associated;FroesePauly2018, OBIS2018;benthivorous;FroesePauly2018;3.53;spe;FroesePauly2018;compressiform;forked;1.44;spe;FroesePauly2018;1.14;fam;FroesePauly2018;non-guarder;FroesePauly2018;0.4;gen-ocean;FroesePauly2019;408380;fam-LME;FroesePauly2018;50;0.38;spe-FAO;FroesePauly2018;59;spe-LME;FroesePauly2018;23;spe;FroesePauly2018
5200;Sparidae;Archosargus;probatocephalus;S;Archosargus probatocephalus;7;21;reef-associated;FroesePauly2018, OBIS2018;benthivorous;FroesePauly2018;3.53;spe;FroesePauly2018;compressiform;forked;1.44;spe;FroesePauly2018;1.14;fam;FroesePauly2018;non-guarder;FroesePauly2018;0.4;gen-ocean;FroesePauly2019;408380;fam-LME;FroesePauly2018;50;0.38;spe-ocean;FroesePauly2018;59;spe-LME;FroesePauly2018;23;spe;FroesePauly2018
5201;Sparidae;Archosargus;rhomboidalis;S;Archosargus rhomboidalis;5;31;reef-associated;FroesePauly2018, OBIS2018;benthivorous;FroesePauly2018;2.89;spe;FroesePauly2018;compressiform;forked;2.35;spe;FroesePauly2018;1.14;fam;FroesePauly2018;non-guarder;FroesePauly2018;0.4;spe-ocean;FroesePauly2019;408380;fam-LME;FroesePauly2018;50;0.38;gen-LME;FroesePauly2018;33;spe;FroesePauly2018;2;spe-LME;FroesePauly2018
5202;Sparidae;Boops;boops;S;Boops boops;24;27;demersal;FroesePauly2018, OBIS2018;planktivorous;FroesePauly2018;2.79;spe;FroesePauly2018;fusiform;forked;0.97;spe;FroesePauly2018;0.9;spe;Pecuchet2017;non-guarder;FroesePauly2018;1.5;spe-ocean;FroesePauly2019;150000;spe;Pecuchet2017;31;0.21;spe-ocean;FroesePauly2018;36;spe-ocean;FroesePauly2018;6;spe;FroesePauly2018
5203;Sparidae;Boops;boops;S;Boops boops;25;27;demersal;FroesePauly2018, OBIS2018;planktivorous;FroesePauly2018;2.79;spe;FroesePauly2018;fusiform;forked;0.97;spe;FroesePauly2018;0.9;spe;Pecuchet2017;non-guarder;FroesePauly2018;1.5;spe-ocean;FroesePauly2019;150000;spe;Pecuchet2017;31;0.21;spe-ocean;FroesePauly2018;36;spe-ocean;FroesePauly2018;6;spe;FroesePauly2018
5204;Sparidae;Boops;boops;S;Boops boops;26;27;demersal;FroesePauly2018, OBIS2018;planktivorous;FroesePauly2018;2.79;spe;FroesePauly2018;fusiform;forked;0.97;spe;FroesePauly2018;0.9;spe;Pecuchet2017;non-guarder;FroesePauly2018;1.5;spe-ocean;FroesePauly2019;150000;spe;Pecuchet2017;31;0.21;spe-ocean;FroesePauly2018;36;spe-LME;FroesePauly2018;6;spe;FroesePauly2018
5205;Sparidae;Boops;boops;S;Boops boops;26;37;demersal;FroesePauly2018, OBIS2018;planktivorous;FroesePauly2018;2.79;spe;FroesePauly2018;fusiform;forked;0.97;spe;FroesePauly2018;0.9;spe;Pecuchet2017;non-guarder;FroesePauly2018;1.5;spe-FAO;FroesePauly2019;150000;spe;Pecuchet2017;31;0.19;spe-FAO;FroesePauly2018;36;spe-LME;FroesePauly2018;6;spe-FAO;FroesePauly2018
5206;Sparidae;Calamus;arctifrons;S;Calamus arctifrons;5;31;demersal;FroesePauly2018, OBIS2018;benthivorous;FroesePauly2018;3.5;spe;FroesePauly2018;compressiform;forked;1.92;spe;FroesePauly2018;1.14;fam;FroesePauly2018;non-guarder;FroesePauly2018;1.7;gen-ocean;FroesePauly2019;808900;gen-LME;FroesePauly2018;44;0.2;gen-FAO;FroesePauly2018;25;spe;FroesePauly2018;12;gen;FroesePauly2018
5207;Sparidae;Calamus;bajonado;S;Calamus bajonado;5;31;reef-associated;FroesePauly2018, OBIS2018;benthivorous;FroesePauly2018;3.85;genus;FroesePauly2018;compressiform;forked;2.73;spe;FroesePauly2018;1.14;fam;FroesePauly2018;non-guarder;FroesePauly2018;3;spe-ocean;FroesePauly2019;808900;gen-LME;FroesePauly2018;44;0.2;gen-FAO;FroesePauly2018;76;spe;FroesePauly2018;12;gen;FroesePauly2018
5208;Sparidae;Calamus;calamus;S;Calamus calamus;5;31;reef-associated;FroesePauly2018, OBIS2018;benthivorous;FroesePauly2018;3.85;genus;FroesePauly2018;compressiform;forked;3.01;spe;FroesePauly2018;1.14;fam;FroesePauly2018;non-guarder;FroesePauly2018;1.7;gen-ocean;FroesePauly2019;808900;gen-LME;FroesePauly2018;44;0.2;gen-FAO;FroesePauly2018;56;spe;FroesePauly2018;12;gen;FroesePauly2018
5209;Sparidae;Calamus;calamus;S;Calamus calamus;6;31;reef-associated;FroesePauly2018, OBIS2018;benthivorous;FroesePauly2018;3.85;genus;FroesePauly2018;compressiform;forked;3.01;spe;FroesePauly2018;1.14;fam;FroesePauly2018;non-guarder;FroesePauly2018;1.7;gen-ocean;FroesePauly2019;808900;gen-LME;FroesePauly2018;44;0.2;gen-LME;FroesePauly2018;56;spe;FroesePauly2018;12;gen;FroesePauly2018
5210;Sparidae;Calamus;campechanus;S;Calamus campechanus;5;31;demersal;FroesePauly2018, OBIS2018;benthivorous;inferred from genus;3.85;genus;FroesePauly2018;compressiform;forked;3.06;gen;FroesePauly2018;1.14;fam;FroesePauly2018;non-guarder;inferred from genus;1.7;gen-ocean;FroesePauly2019;808900;gen-ocean;FroesePauly2018;44;0.2;gen-FAO;FroesePauly2018;21;spe;FroesePauly2018;12;gen;FroesePauly2018
5211;Sparidae;Calamus;leucosteus;S;Calamus leucosteus;5;31;demersal;FroesePauly2018, OBIS2018;benthivorous;FroesePauly2018;3.85;genus;FroesePauly2018;compressiform;forked;2.53;spe;FroesePauly2018;1.14;fam;FroesePauly2018;non-guarder;FroesePauly2018;1;spe-ocean;FroesePauly2019;808900;spe-LME;FroesePauly2018;37;0.23;spe-FAO;FroesePauly2018;41;spe-LME;FroesePauly2018;12;spe;FroesePauly2018
5212;Sparidae;Calamus;leucosteus;S;Calamus leucosteus;6;31;demersal;FroesePauly2018, OBIS2018;benthivorous;FroesePauly2018;3.85;genus;FroesePauly2018;compressiform;forked;2.53;spe;FroesePauly2018;1.14;fam;FroesePauly2018;non-guarder;FroesePauly2018;1;spe-ocean;FroesePauly2019;808900;spe-LME;FroesePauly2018;37;0.23;spe-LME;FroesePauly2018;41;spe-LME;FroesePauly2018;12;spe;FroesePauly2018
5213;Sparidae;Calamus;leucosteus;S;Calamus leucosteus;7;21;demersal;FroesePauly2018, OBIS2018;benthivorous;FroesePauly2018;3.85;genus;FroesePauly2018;compressiform;forked;2.53;spe;FroesePauly2018;1.14;fam;FroesePauly2018;non-guarder;FroesePauly2018;1;spe-ocean;FroesePauly2019;808900;spe-LME;FroesePauly2018;37;0.23;spe-ocean;FroesePauly2018;41;spe-LME;FroesePauly2018;12;spe;FroesePauly2018
5214;Sparidae;Calamus;nodosus;S;Calamus nodosus;5;31;reef-associated;FroesePauly2018, OBIS2018;generalist;FroesePauly2018;3.61;spe;FroesePauly2018;compressiform;forked;3.7;spe;FroesePauly2018;1.14;fam;FroesePauly2018;non-guarder;FroesePauly2018;1.7;gen-ocean;FroesePauly2019;808900;gen-LME;FroesePauly2018;51;0.17;spe-FAO;FroesePauly2018;54;spe-LME;FroesePauly2018;17;spe;FroesePauly2018
5215;Sparidae;Calamus;nodosus;S;Calamus nodosus;6;31;reef-associated;FroesePauly2018, OBIS2018;generalist;FroesePauly2018;3.61;spe;FroesePauly2018;compressiform;forked;3.7;spe;FroesePauly2018;1.14;fam;FroesePauly2018;non-guarder;FroesePauly2018;1.7;gen-ocean;FroesePauly2019;808900;gen-LME;FroesePauly2018;51;0.17;spe-LME;FroesePauly2018;54;spe-LME;FroesePauly2018;17;spe;FroesePauly2018
5216;Sparidae;Calamus;penna;S;Calamus penna;5;31;reef-associated;FroesePauly2018, OBIS2018;benthivorous;FroesePauly2018;4.35;spe;FroesePauly2018;compressiform;forked;3.65;spe;FroesePauly2018;1.14;fam;FroesePauly2018;non-guarder;inferred from genus;1.7;gen-ocean;FroesePauly2019;808900;gen-ocean;FroesePauly2018;44;0.2;gen-FAO;FroesePauly2018;46;spe;FroesePauly2018;12;gen;FroesePauly2018
5217;Sparidae;Calamus;proridens;S;Calamus proridens;5;31;reef-associated;FroesePauly2018, OBIS2018;generalist;FroesePauly2018;3.5;spe;FroesePauly2018;compressiform;forked;2.76;spe;FroesePauly2018;1.14;fam;FroesePauly2018;non-guarder;FroesePauly2018;1.7;gen-ocean;FroesePauly2019;808900;gen-LME;FroesePauly2018;44;0.2;gen-FAO;FroesePauly2018;46;spe;FroesePauly2018;8;spe-LME;FroesePauly2018
5218;Sparidae;Calamus;;G;Calamus;5;31;reef-associated;FroesePauly2018, OBIS2018;benthivorous;inferred from genus;3.85;genus;FroesePauly2018;compressiform;forked;3.06;gen;FroesePauly2018;1.14;fam;FroesePauly2018;non-guarder;FroesePauly2018;1.7;gen-ocean;FroesePauly2019;808900;gen-ocean;FroesePauly2018;44;0.2;gen-FAO;FroesePauly2018;48;gen-LME;FroesePauly2018;12;gen;FroesePauly2018
5219;Sparidae;Dentex;maroccanus;S;Dentex maroccanus;25;27;demersal;FroesePauly2018, OBIS2018;benthivorous;inferred from genus;3.85;spe;FroesePauly2018;compressiform;forked;1.52;spe;FroesePauly2018;1.14;fam;FroesePauly2018;non-guarder;FroesePauly2018;2;gen-ocean;FroesePauly2019;856136;fam-ocean;FroesePauly2018;37;0.18;spe-ocean;FroesePauly2018;28;spe-ocean;FroesePauly2018;10;spe;FroesePauly2018
5220;Sparidae;Diplodus;annularis;S;Diplodus annularis;25;27;benthopelagic;FroesePauly2018, OBIS2018;benthivorous;FroesePauly2018;3.64;spe;FroesePauly2018;compressiform;forked;1.58;spe;FroesePauly2018;0.7;spe;FroesePauly2018;non-guarder;FroesePauly2018;1.3;spe-ocean;FroesePauly2019;115000;spe-ocean;FroesePauly2018;22;0.24;spe-ocean;FroesePauly2018;22;spe-LME;FroesePauly2018;13;spe;FroesePauly2018
5221;Sparidae;Diplodus;annularis;S;Diplodus annularis;26;37;benthopelagic;FroesePauly2018, OBIS2018;benthivorous;FroesePauly2018;3.64;spe;FroesePauly2018;compressiform;forked;1.58;spe;FroesePauly2018;0.7;spe;FroesePauly2018;non-guarder;FroesePauly2018;1.3;spe-ocean;FroesePauly2019;115000;spe-FAO;FroesePauly2018;22;0.21;spe-FAO;FroesePauly2018;24;spe-LME;FroesePauly2018;13;spe;FroesePauly2018
5222;Sparidae;Diplodus;bellottii;S;Diplodus bellottii;25;27;benthopelagic;FroesePauly2018, OBIS2018;benthivorous;FroesePauly2018;3.55;spe;FroesePauly2018;compressiform;forked;2.39;spe;FroesePauly2018;0.7;gen;FroesePauly2018;non-guarder;FroesePauly2018;2.8;gen-ocean;FroesePauly2019;115000;gen-ocean;FroesePauly2018;42;0.18;gen-FAO;FroesePauly2018;30;spe;FroesePauly2018;7.7;gen-FAO;FroesePauly2018
5223;Sparidae;Diplodus;cervinus;S;Diplodus cervinus;25;27;reef-associated;FroesePauly2018, OBIS2018;benthivorous;FroesePauly2018;2.99;spe;FroesePauly2018;compressiform;forked;2.59;spe;FroesePauly2018;0.7;gen;FroesePauly2018;non-guarder;FroesePauly2018;2.8;gen-ocean;FroesePauly2019;115000;gen-ocean;FroesePauly2018;42;0.18;gen-FAO;FroesePauly2018;53;spe-ocean;FroesePauly2018;35;spe-ocean;FroesePauly2018
